SchemeCode,AMC,SchemeName,ISIN,ISINdivReinvestment,SchemeType,Category
153289,Invesco Mutual Fund,Invesco India Business Cycle Fund - Regular Plan - IDCW,INF205KA1AG2,INF205KA1AH0,Open Ended Schemes,Equity Schemes - Thematic Fund
153290,Invesco Mutual Fund,Invesco India Business Cycle Fund - Direct Plan - IDCW,INF205KA1AJ6,INF205KA1AK4,Open Ended Schemes,Equity Schemes - Thematic Fund
153291,Invesco Mutual Fund,Invesco India Business Cycle Fund - Direct Plan - Growth,INF205KA1AI8,,Open Ended Schemes,Equity Schemes - Thematic Fund
153292,Bank of India Mutual Fund,Bank of India Money Market Fund - Direct Plan - Weekly IDCW,,INF761K01GQ0,Open Ended Schemes,Debt Scheme - Money Market Fund
153293,Bank of India Mutual Fund,Bank of India Money Market Fund - Regular Plan - Growth,INF761K01GS6,,Open Ended Schemes,Debt Scheme - Money Market Fund
153294,Bank of India Mutual Fund,Bank of India Money Market Fund - Direct Plan - Growth,INF761K01GO5,,Open Ended Schemes,Debt Scheme - Money Market Fund
153295,Bank of India Mutual Fund,Bank of India Money Market Fund - Direct Plan - Monthly IDCW,INF761K01GR8,INF761K01GX6,Open Ended Schemes,Debt Scheme - Money Market Fund
153296,Bank of India Mutual Fund,Bank of India Money Market Fund - Direct Plan - Daily IDCW,,INF761K01GP2,Open Ended Schemes,Debt Scheme - Money Market Fund
153298,Bank of India Mutual Fund,Bank of India Money Market Fund - Regular Plan - Daily IDCW,,INF761K01GT4,Open Ended Schemes,Debt Scheme - Money Market Fund
153299,Bank of India Mutual Fund,Bank of India Money Market Fund - Regular Plan - Monthly IDCW,INF761K01GW8,INF761K01GV0,Open Ended Schemes,Debt Scheme - Money Market Fund
153301,Bank of India Mutual Fund,Bank of India Money Market Fund - Regular Plan - Weekly IDCW,,INF761K01GU2,Open Ended Schemes,Debt Scheme - Money Market Fund
153302,Mahindra Manulife Mutual Fund,Mahindra Manulife Value Fund - Regular Plan - IDCW,INF174V01CH1,INF174V01CG3,Open Ended Schemes,Equity Schemes - Value Fund
153303,Mahindra Manulife Mutual Fund,Mahindra Manulife Value Fund - Direct Plan - Growth,INF174V01CI9,,Open Ended Schemes,Equity Schemes - Value Fund
153304,Mahindra Manulife Mutual Fund,Mahindra Manulife Value Fund - Regular Plan - Growth,INF174V01CF5,,Open Ended Schemes,Equity Schemes - Value Fund
153305,Mahindra Manulife Mutual Fund,Mahindra Manulife Value Fund - Direct Plan - IDCW,INF174V01CJ7,INF174V01CK5,Open Ended Schemes,Equity Schemes - Value Fund
153306,Bajaj Finserv Mutual Fund,Bajaj Finserv Multi Cap Fund - Direct Plan - IDCW,INF0QA701AW5,INF0QA701AX3,Open Ended Schemes,Equity Scheme - Multi Cap Fund
153307,Bajaj Finserv Mutual Fund,Bajaj Finserv Multi Cap Fund - Regular Plan - Growth,INF0QA701AS3,,Open Ended Schemes,Equity Scheme - Multi Cap Fund
153308,Bajaj Finserv Mutual Fund,Bajaj Finserv Multi Cap Fund - Regular Plan - IDCW,INF0QA701AT1,INF0QA701AU9,Open Ended Schemes,Equity Scheme - Multi Cap Fund
153309,Bajaj Finserv Mutual Fund,Bajaj Finserv Multi Cap Fund - Direct Plan - Growth,INF0QA701AV7,,Open Ended Schemes,Equity Scheme - Multi Cap Fund
153310,Kotak Mahindra Mutual Fund,Kotak CRISIL- IBX AAA Bond Financial Services Index - Dec 2026 Fund - Regular Plan - IDCW,INF174KA1VB6,INF174KA1VC4,Open Ended Schemes,Other Scheme - Index Funds
153311,Kotak Mahindra Mutual Fund,Kotak CRISIL- IBX AAA Bond Financial Services Index - Dec 2026 Fund - Regular Plan - Growth,INF174KA1VA8,,Open Ended Schemes,Other Scheme - Index Funds
153312,Kotak Mahindra Mutual Fund,Kotak CRISIL- IBX AAA Bond Financial Services Index - Dec 2026 Fund - Direct Plan - IDCW,INF174KA1UY0,INF174KA1UZ7,Open Ended Schemes,Other Scheme - Index Funds
153313,Kotak Mahindra Mutual Fund,Kotak CRISIL- IBX AAA Bond Financial Services Index - Dec 2026 Fund - Direct Plan - Growth,INF174KA1UX2,,Open Ended Schemes,Other Scheme - Index Funds
153314,Kotak Mahindra Mutual Fund,Kotak MSCI India ETF,INF174KA1VD2,,Open Ended Schemes,Other Scheme - Other  ETFs
153315,Kotak Mahindra Mutual Fund,Kotak Nifty 100 Equal Weight ETF,INF174KA1UW4,,Open Ended Schemes,Other Scheme - Other  ETFs
153316,Bandhan Mutual Fund,Bandhan Fixed Maturity Plan (FMP) - Series 209 (93 Days) - Direct Plan - Growth,INF194KB1JD2,,Close Ended Schemes,Income
153317,Bandhan Mutual Fund,Bandhan Fixed Maturity Plan (FMP) - Series 209 (93 Days) - Regular Plan - Growth,INF194KB1JG5,,Close Ended Schemes,Income
153318,Bandhan Mutual Fund,Bandhan Fixed Maturity Plan (FMP) - Series 209 (93 Days) - Regular Plan - IDCW,INF194KB1JH3,,Close Ended Schemes,Income
153319,Bandhan Mutual Fund,Bandhan Fixed Maturity Plan (FMP) - Series 209 (93 Days) - Direct Plan - IDCW,INF194KB1JE0,,Close Ended Schemes,Income
153320,SBI Mutual Fund,SBI Nifty IT Index Fund - Direct Plan - Growth,INF200KB1621,,Open Ended Schemes,Other Scheme - Index Funds
153321,SBI Mutual Fund,SBI Nifty IT Index Fund - Direct Plan - IDCW,INF200KB1639,INF200KB1647,Open Ended Schemes,Other Scheme - Index Funds
153322,SBI Mutual Fund,SBI Nifty IT Index Fund - Regular Plan - IDCW,INF200KB1605,INF200KB1613,Open Ended Schemes,Other Scheme - Index Funds
153323,SBI Mutual Fund,SBI Nifty IT Index Fund - Regular Plan - Growth,INF200KB1597,,Open Ended Schemes,Other Scheme - Index Funds
153324,Helios Mutual Fund,Helios Mid Cap Fund - Direct Plan - IDCW,INF0R8701335,INF0R8701343,Open Ended Schemes,Equity Schemes - Mid Cap Fund
153325,Helios Mutual Fund,Helios Mid Cap Fund - Regular Plan - IDCW,INF0R8701301,INF0R8701319,Open Ended Schemes,Equity Schemes - Mid Cap Fund
153326,Helios Mutual Fund,Helios Mid Cap Fund - Direct Plan - Growth,INF0R8701327,,Open Ended Schemes,Equity Schemes - Mid Cap Fund
153327,Helios Mutual Fund,Helios Mid Cap Fund - Regular Plan - Growth,INF0R8701293,,Open Ended Schemes,Equity Schemes - Mid Cap Fund
153328,Groww Mutual Fund,Groww Nifty 200 ETF FOF - Direct Plan - Growth,INF666M01JQ1,,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153329,Groww Mutual Fund,Groww Nifty 200 ETF,INF666M01JV1,,Open Ended Schemes,Exchange Traded Funds (ETFs) - Other ETF
153330,Angel One Mutual Fund,ANGEL ONE NIFTY TOTAL MARKET INDEX FUND - Direct Plan - Growth,INF1J2R01023,,Open Ended Schemes,Other Scheme - Index Funds
153331,Angel One Mutual Fund,ANGEL ONE NIFTY TOTAL MARKET INDEX FUND - Regular Plan - Growth,INF1J2R01031,,Open Ended Schemes,Other Scheme - Index Funds
153332,Angel One Mutual Fund,ANGEL ONE NIFTY TOTAL MARKET ETF - Direct Plan,INF1J2R01015,,Open Ended Schemes,Other Scheme - Other  ETFs
153333,Edelweiss Mutual Fund,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - IDCW,INF754K01UH5,INF754K01UI3,Open Ended Schemes,Other Scheme - Index Funds
153334,Edelweiss Mutual Fund,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Regular Plan - Growth,INF754K01UK9,,Open Ended Schemes,Other Scheme - Index Funds
153335,Edelweiss Mutual Fund,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - Growth,INF754K01UG7,,Open Ended Schemes,Other Scheme - Index Funds
153336,Edelweiss Mutual Fund,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Regular Plan - IDCW,INF754K01UL7,INF754K01UM5,Open Ended Schemes,Other Scheme - Index Funds
153337,Union Mutual Fund,Union Gold ETF - Direct Plan - Growth Option,INF582M01KS4,,Open Ended Schemes,Other Scheme - Gold ETF
153338,Union Mutual Fund,Union Gold ETF Fund of Fund - Regular Plan - Growth Option,INF582M01KT2,,Open Ended Schemes,Other Scheme - FoF Domestic
153339,Union Mutual Fund,Union Gold ETF Fund of Fund - Direct Plan - IDCW Option,INF582M01KW6,INF582M01KX4,Open Ended Schemes,Other Scheme - FoF Domestic
153340,Union Mutual Fund,Union Gold ETF Fund of Fund - Direct Plan - Growth Option,INF582M01LA0,,Open Ended Schemes,Other Scheme - FoF Domestic
153341,Union Mutual Fund,Union Gold ETF Fund of Fund - Regular Plan - IDCW Option,INF582M01KU0,INF582M01KV8,Open Ended Schemes,Other Scheme - FoF Domestic
153342,Groww Mutual Fund,Groww Nifty 200 ETF FOF - Regular Plan - Growth,INF666M01JT5,,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153343,Groww Mutual Fund,Groww Nifty 200 ETF FOF - Direct Plan - Income Distribution cum capital withdrawal,INF666M01JR9,INF666M01JS7,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153344,Groww Mutual Fund,Groww Nifty 200 ETF FOF - Regular Plan - Income Distribution cum capital withdrawal,INF666M01JU3,INF666M01JW9,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153345,DSP Mutual Fund,DSP Nifty Private Bank Index Fund - Direct Plan - IDCW,INF740KA1VO4,INF740KA1VP1,Open Ended Schemes,Other Scheme - Index Funds
153346,DSP Mutual Fund,DSP Nifty Private Bank Index Fund - Regular Plan - IDCW,INF740KA1VL0,INF740KA1VM8,Open Ended Schemes,Other Scheme - Index Funds
153347,DSP Mutual Fund,DSP Nifty Private Bank Index Fund - Regular Plan - Growth,INF740KA1VK2,,Open Ended Schemes,Other Scheme - Index Funds
153348,DSP Mutual Fund,DSP Nifty Private Bank Index Fund - Direct Plan - Growth,INF740KA1VN6,,Open Ended Schemes,Other Scheme - Index Funds
153349,Bandhan Mutual Fund,Bandhan Nifty Next 50 Index Fund - Regular Plan - Growth,INF194KB1JJ9,,Open Ended Schemes,Other Scheme - Index Funds
153350,Bandhan Mutual Fund,Bandhan Nifty Next 50 Index Fund - Direct Plan - Growth,INF194KB1JK7,,Open Ended Schemes,Other Scheme - Index Funds
153351,Kotak Mahindra Mutual Fund,Kotak Nifty Commodities Index Fund - Regular Plan - Growth,INF174KA1VH3,,Open Ended Schemes,Other Scheme - Index Funds
153352,Kotak Mahindra Mutual Fund,Kotak Nifty Commodities Index Fund - Regular Plan - IDCW-PAYOUT & REINVESTMENT,INF174KA1VI1,INF174KA1VJ9,Open Ended Schemes,Other Scheme - Index Funds
153353,Kotak Mahindra Mutual Fund,Kotak Nifty Commodities Index Fund - Direct Plan - Growth,INF174KA1VE0,,Open Ended Schemes,Other Scheme - Index Funds
153354,Kotak Mahindra Mutual Fund,Kotak Nifty Commodities Index Fund - Direct Plan - IDCW-PAYOUT & REINVESTMENT,INF174KA1VF7,INF174KA1VG5,Open Ended Schemes,Other Scheme - Index Funds
153355,WhiteOak Capital Mutual Fund,WhiteOak Capital Equity Savings Fund - Direct Plan - Growth Option,INF03VN01AB7,,Open Ended Schemes,Hybrid Schemes - Equity Savings Fund
153356,WhiteOak Capital Mutual Fund,WhiteOak Capital Equity Savings Fund - Regular Plan - Growth Option,INF03VN01AC5,,Open Ended Schemes,Hybrid Schemes - Equity Savings Fund
153357,360 ONE Mutual Fund,360 ONE Gold ETF - Direct Plan - GROWTH Option,INF579M01BB5,,Open Ended Schemes,Exchange Traded Funds (ETFs) - Gold ETF
153362,Navi Mutual Fund,Navi Nifty Smallcap250 Momentum Quality 100 Index Fund - Direct Plan - Growth,INF959L01HQ6,,Open Ended Schemes,Other Scheme - Index Funds
153363,Navi Mutual Fund,Navi Nifty Smallcap250 Momentum Quality 100 Index Fund - Regular Plan - Growth,INF959L01HP8,,Open Ended Schemes,Other Scheme - Index Funds
153364,Motilal Oswal Mutual Fund,Motilal Oswal Active Momentum Fund - Direct Plan - Growth,INF247L01EP5,,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic
153365,Motilal Oswal Mutual Fund,Motilal Oswal Active Momentum Fund - Regular Plan - Growth,INF247L01ES9,,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic
153366,Motilal Oswal Mutual Fund,Motilal Oswal Active Momentum Fund - Regular Plan - Reinvestment/Payout,INF247L01ET7,INF247L01EU5,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic
153367,Motilal Oswal Mutual Fund,Motilal Oswal Active Momentum Fund - Direct Plan - Reinvestment/Payout,INF247L01EQ3,INF247L01ER1,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic
153368,Franklin Templeton Mutual Fund,Franklin India Ultra Short to Short Term Fund - Direct Plan - Growth,INF090I01YE7,,Open Ended Schemes,Income/Debt Oriented Schemes - Ultra Short to Short Term Fund
153369,Franklin Templeton Mutual Fund,Franklin India Ultra Short to Short Term Fund - Direct Plan - IDCW,INF090I01YG2,INF090I01YF4,Open Ended Schemes,Income/Debt Oriented Schemes - Ultra Short to Short Term Fund
153370,Franklin Templeton Mutual Fund,Franklin India Ultra Short to Short Term Fund - Regular Plan - IDCW,INF090I01YD9,INF090I01YC1,Open Ended Schemes,Income/Debt Oriented Schemes - Ultra Short to Short Term Fund
153371,Franklin Templeton Mutual Fund,Franklin India Ultra Short to Short Term Fund - Regular Plan - Growth,INF090I01YB3,,Open Ended Schemes,Income/Debt Oriented Schemes - Ultra Short to Short Term Fund
153372,Kotak Mahindra Mutual Fund,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth,INF174KA1VK7,,Open Ended Schemes,Other Scheme - Index Funds
153373,Kotak Mahindra Mutual Fund,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - IDCW,INF174KA1VL5,INF174KA1VM3,Open Ended Schemes,Other Scheme - Index Funds
153374,Kotak Mahindra Mutual Fund,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - IDCW,INF174KA1VO9,INF174KA1VP6,Open Ended Schemes,Other Scheme - Index Funds
153375,Kotak Mahindra Mutual Fund,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - Growth,INF174KA1VN1,,Open Ended Schemes,Other Scheme - Index Funds
153376,Unifi Mutual Fund,UNIFI DYNAMIC ASSET ALLOCATION FUND - Direct Plan - GROWTH,INF1MIY01015,,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
153377,Unifi Mutual Fund,UNIFI DYNAMIC ASSET ALLOCATION FUND - Regular Plan - GROWTH,INF1MIY01023,,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage
153378,ICICI Prudential Mutual Fund,ICICI Prudential BSE Liquid Rate ETF - Growth - Regular Plan - Growth,INF109K1A021,,Open Ended Schemes,Other Scheme - Other  ETFs
153379,Mirae Asset Mutual Fund,Mirae Asset BSE 200 Equal Weight ETF,INF769K01OA1,,Open Ended Schemes,Exchange Traded Funds (ETFs) - Equity ETF
153380,Mirae Asset Mutual Fund,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Direct Plan - Growth,INF769K01OE3,,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153381,Mirae Asset Mutual Fund,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Direct Plan - IDCW,INF769K01OG8,INF769K01OF0,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153382,Mirae Asset Mutual Fund,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Regular Plan - Growth,INF769K01OB9,,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153383,Mirae Asset Mutual Fund,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Regular Plan - IDCW,INF769K01OD5,INF769K01OC7,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153384,Mirae Asset Mutual Fund,Mirae Asset BSE Select IPO ETF,INF769K01ON4,,Open Ended Schemes,Exchange Traded Funds (ETFs) - Equity ETF
153385,Mirae Asset Mutual Fund,Mirae Asset BSE Select IPO ETF Fund of Fund - Direct Plan - Growth,INF769K01OK0,,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153386,Mirae Asset Mutual Fund,Mirae Asset BSE Select IPO ETF Fund of Fund - Direct Plan - IDCW,INF769K01OM6,INF769K01OL8,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153387,Mirae Asset Mutual Fund,Mirae Asset BSE Select IPO ETF Fund of Fund - Regular Plan - Growth,INF769K01OH6,,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153388,Mirae Asset Mutual Fund,Mirae Asset BSE Select IPO ETF Fund of Fund - Regular Plan - IDCW,INF769K01OJ2,INF769K01OI4,Open Ended Schemes,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic)
153389,Bandhan Mutual Fund,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund - Direct Plan - Growth,INF194KB1JL5,,Open Ended Schemes,Other Scheme - Index Funds
153390,Bandhan Mutual Fund,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund - Direct Plan - IDCW,INF194KB1JM3,INF194KB1JN1,Open Ended Schemes,Other Scheme - Index Funds
153391,Bandhan Mutual Fund,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund - Regular Plan - Growth,INF194KB1JO9,,Open Ended Schemes,Other Scheme - Index Funds
153392,Bandhan Mutual Fund,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund - Regular Plan - IDCW,INF194KB1JP6,INF194KB1JQ4,Open Ended Schemes,Other Scheme - Index Funds
153393,ICICI Prudential Mutual Fund,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Regular Plan - IDCW,INF109K1A112,INF109K1A104,Open Ended Schemes,Other Scheme - FoF Domestic
153394,ICICI Prudential Mutual Fund,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Direct Plan - Growth,INF109K1A120,,Open Ended Schemes,Other Scheme - FoF Domestic
153395,ICICI Prudential Mutual Fund,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Direct Plan - IDCW,INF109K1A146,INF109K1A138,Open Ended Schemes,Other Scheme - FoF Domestic
153396,ICICI Prudential Mutual Fund,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Regular Plan - Growth,INF109K1A096,,Open Ended Schemes,Other Scheme - FoF Domestic
153397,ICICI Prudential Mutual Fund,ICICI Prudential Nifty EV & New Age Automotive ETF,INF109K1A153,,Open Ended Schemes,Other Scheme - Other  ETFs
153398,Kotak Mahindra Mutual Fund,Kotak Nifty Midcap 150 ETF,INF174KA1VW2,,Open Ended Schemes,Other Scheme - Other  ETFs
153399,Kotak Mahindra Mutual Fund,Kotak Nifty Midcap 150 Index Fund - Regular Plan - GROWTH,INF174KA1VT8,,Open Ended Schemes,Other Scheme - Index Funds
153400,Kotak Mahindra Mutual Fund,Kotak Nifty Midcap 150 Index Fund - Regular Plan - IDCW PAYOUT AND REINVESTMENT,INF174KA1VU6,INF174KA1VV4,Open Ended Schemes,Other Scheme - Index Funds
153401,Kotak Mahindra Mutual Fund,Kotak Nifty Midcap 150 Index Fund - Direct Plan - GROWTH,INF174KA1VQ4,,Open Ended Schemes,Other Scheme - Index Funds
153402,Kotak Mahindra Mutual Fund,Kotak Nifty Midcap 150 Index Fund - Direct Plan - IDCW PAYOUT AND REINVESTMENT,INF174KA1VR2,INF174KA1VS0,Open Ended Schemes,Other Scheme - Index Funds
153403,HDFC Mutual Fund,HDFC NIFTY 1D Rate Liquid ETF - Growth Option,INF179KC1JG3,,Open Ended Schemes,Other Scheme - Other  ETFs
153404,HDFC Mutual Fund,HDFC Nifty Top 20 Equal Weight Index Fund - Regular Plan - Growth Option,INF179KC1JH1,,Open Ended Schemes,Other Scheme - Index Funds
153405,HDFC Mutual Fund,HDFC Nifty Top 20 Equal Weight Index Fund - Direct Plan - Growth Option,INF179KC1JI9,,Open Ended Schemes,Other Scheme - Index Funds
153406,Motilal Oswal Mutual Fund,Motilal Oswal Nifty Capital Market ETF,INF247L01EV3,,Open Ended Schemes,Other Scheme - Other  ETFs
153407,Bandhan Mutual Fund,Bandhan CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth,INF194KB1JR2,,Open Ended Schemes,Other Scheme - Index Funds
153408,Bandhan Mutual Fund,Bandhan CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - Growth,INF194KB1JS0,,Open Ended Schemes,Other Scheme - Index Funds
153409,ICICI Prudential Mutual Fund,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - Growth,INF109K1A039,,Open Ended Schemes,Other Scheme - Index Funds
153410,ICICI Prudential Mutual Fund,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Annual IDCW,INF109K1A070,INF109K1A088,Open Ended Schemes,Other Scheme - Index Funds
153411,ICICI Prudential Mutual Fund,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth,INF109K1A062,,Open Ended Schemes,Other Scheme - Index Funds
153412,ICICI Prudential Mutual Fund,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - Annual IDCW,INF109K1A054,INF109K1A047,Open Ended Schemes,Other Scheme - Index Funds
153413,Zerodha Mutual Fund,Zerodha Silver ETF - Direct Plan,INF0R8F01091,,Open Ended Schemes,Other Scheme - Other  ETFs
153414,Axis Mutual Fund,Axis Nifty500 Value 50 ETF,INF846KA1119,,Open Ended Schemes,Exchange Traded Funds (ETFs) - Equity ETF
