SchemeCode,AMC,SchemeName,ISIN,ISINdivReinvestment,SchemeType,Category,SchemeNameCleaned,SchemeMinimumAmount,LaunchDate,ClosureDate
154394,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Direct Growth,INF680P01497,,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
154395,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Direct Daily IDCW,INF680P01513,,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
154402,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Regular Monthly IDCW,INF680P01620,INF680P01646,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
154403,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Direct Fortnightly IDCW,INF680P01570,INF680P01596,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
154396,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Direct Monthly IDCW,INF680P01612,INF680P01638,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
154397,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Direct Weekly IDCW,INF680P01539,INF680P01554,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
154398,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Regular Daily IDCW,INF680P01521,,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
154399,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Regular Growth,INF680P01505,,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
154400,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Regular Weekly IDCW,INF680P01547,INF680P01562,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
154401,Shriram Asset Management Co. Ltd.,Shriram Overnight Fund- Regular Fortnightly IDCW,INF680P01588,INF680P01604,Open Ended,Income/Debt Oriented Schemes - Overnight Fund,Shriram Overnight Fund,Rs. 500/- and in multiples of Re. 1/- thereafter,17-Aug-2022,
150568,Sundaram Asset Management Company Ltd,Sundaram Flexicap Fund Regular Growth,INF903JA1LB8,,Open Ended,Equity Scheme - Flexi Cap Fund,Sundaram Flexicap Fund,100,16-Aug-2022,
150569,Sundaram Asset Management Company Ltd,Sundaram Flexicap Fund Regular Plan IDCW Payout,INF903JA1LC6,,Open Ended,Equity Scheme - Flexi Cap Fund,Sundaram Flexicap Fund,100,16-Aug-2022,
150570,Sundaram Asset Management Company Ltd,Sundaram Flexicap Fund Regular Plan IDCW Reinvestment,INF903JA1LD4,,Open Ended,Equity Scheme - Flexi Cap Fund,Sundaram Flexicap Fund,100,16-Aug-2022,
150571,Sundaram Asset Management Company Ltd,Sundaram Flexicap Fund Direct Growth,INF903JA1LE2,,Open Ended,Equity Scheme - Flexi Cap Fund,Sundaram Flexicap Fund,100,16-Aug-2022,
150572,Sundaram Asset Management Company Ltd,Sundaram Flexicap Fund Direct Plan IDCW Reinvestment,INF903JA1LG7,,Open Ended,Equity Scheme - Flexi Cap Fund,Sundaram Flexicap Fund,100,16-Aug-2022,
150573,Sundaram Asset Management Company Ltd,Sundaram Flexicap Fund Direct Plan IDCW Payout,INF903JA1LF9,,Open Ended,Equity Scheme - Flexi Cap Fund,Sundaram Flexicap Fund,100,16-Aug-2022,
150578,Edelweiss Asset Management Limited,Edelweiss Gold and Silver ETF FOF - Direct Plan - IDCW,INF754K01OY3,INF754K01OZ0,Open Ended,Other Scheme - FoF Domestic,Edelweiss Gold and Silver ETF FOF,5000,24-Aug-2022,
150579,Edelweiss Asset Management Limited,Edelweiss Gold and Silver ETF FOF - Regular Plan - Growth,INF754K01OT3,,Open Ended,Other Scheme - FoF Domestic,Edelweiss Gold and Silver ETF FOF,5000,24-Aug-2022,
150580,Edelweiss Asset Management Limited,Edelweiss Gold and Silver ETF FOF - Regular Plan - IDCW,INF754K01OU1,INF754K01OV9,Open Ended,Other Scheme - FoF Domestic,Edelweiss Gold and Silver ETF FOF,5000,24-Aug-2022,
150581,Edelweiss Asset Management Limited,Edelweiss Gold and Silver ETF FOF - Direct Plan - Growth,INF754K01OX5,,Open Ended,Other Scheme - FoF Domestic,Edelweiss Gold and Silver ETF FOF,5000,24-Aug-2022,
150582,WhiteOak Capital Asset Management Limited,WhiteOak Capital Mid Cap Fund Direct Plan IDCW,INF03VN01605,INF03VN01613,Open Ended,Equity Schemes - Mid Cap Fund,WhiteOak Capital Mid Cap Fund,500/- and in multiples of   1/- thereafter,16-Aug-2022,30-Aug-2022
150583,WhiteOak Capital Asset Management Limited,WhiteOak Capital Mid Cap Fund Regular Plan Growth,INF03VN01563,,Open Ended,Equity Schemes - Mid Cap Fund,WhiteOak Capital Mid Cap Fund,500/- and in multiples of   1/- thereafter,16-Aug-2022,30-Aug-2022
150584,WhiteOak Capital Asset Management Limited,WhiteOak Capital Mid Cap Fund Direct Plan Growth,INF03VN01597,,Open Ended,Equity Schemes - Mid Cap Fund,WhiteOak Capital Mid Cap Fund,500/- and in multiples of   1/- thereafter,16-Aug-2022,30-Aug-2022
150585,WhiteOak Capital Asset Management Limited,WhiteOak Capital Mid Cap Fund Regular Plan IDCW,INF03VN01571,INF03VN01589,Open Ended,Equity Schemes - Mid Cap Fund,WhiteOak Capital Mid Cap Fund,500/- and in multiples of   1/- thereafter,16-Aug-2022,30-Aug-2022
150588,WhiteOak Capital Asset Management Limited,WhiteOak Capital ELSS Tax Saver Fund Regular Plan IDCW,INF03VN01654,,Open Ended,Equity Schemes - ELSS- Tax Saver Fund,WhiteOak Capital ELSS Tax Saver Fund,Minimum of Rs. 500/- and in multiples of Re. 500/-,16-Aug-2022,07-Oct-2022
150589,WhiteOak Capital Asset Management Limited,WhiteOak Capital ELSS Tax Saver Fund Regular Plan Growth,INF03VN01647,,Open Ended,Equity Schemes - ELSS- Tax Saver Fund,WhiteOak Capital ELSS Tax Saver Fund,Minimum of Rs. 500/- and in multiples of Re. 500/-,16-Aug-2022,07-Oct-2022
150586,WhiteOak Capital Asset Management Limited,WhiteOak Capital ELSS Tax Saver Fund Direct Plan IDCW,INF03VN01639,,Open Ended,Equity Schemes - ELSS- Tax Saver Fund,WhiteOak Capital ELSS Tax Saver Fund,Minimum of Rs. 500/- and in multiples of Re. 500/-,16-Aug-2022,07-Oct-2022
150587,WhiteOak Capital Asset Management Limited,WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth,INF03VN01621,,Open Ended,Equity Schemes - ELSS- Tax Saver Fund,WhiteOak Capital ELSS Tax Saver Fund,Minimum of Rs. 500/- and in multiples of Re. 500/-,16-Aug-2022,07-Oct-2022
150591,Bandhan AMC Limited,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - DIRECT PLAN,INF194KB1DP9,,Open Ended,Other Scheme - Index Funds,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND,Rs 1000/- in multiples of Re. 1/- thereafter,19-Aug-2022,
150592,Bandhan AMC Limited,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - REGULAR PLAN,INF194KB1DS3,,Open Ended,Other Scheme - Index Funds,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND,Rs 1000/- in multiples of Re. 1/- thereafter,19-Aug-2022,
150593,Bandhan AMC Limited,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - REGULAR PLAN,INF194KB1DT1,INF194KB1DU9,Open Ended,Other Scheme - Index Funds,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND,Rs 1000/- in multiples of Re. 1/- thereafter,19-Aug-2022,
150590,Bandhan AMC Limited,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - DIRECT PLAN,INF194KB1DQ7,INF194KB1DR5,Open Ended,Other Scheme - Index Funds,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND,Rs 1000/- in multiples of Re. 1/- thereafter,19-Aug-2022,
150594,Mirae Asset Investment Managers (India) Pvt. Ltd,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Regular Plan - Growth,INF769K01IP1,,Open Ended,Overseas Fund of Funds - Fund of Funds investing overseas,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF,Rs.5000/- and in multiple of Re.1/- thereafter.,16-Aug-2022,
150595,Mirae Asset Investment Managers (India) Pvt. Ltd,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Direct Plan - Growth,INF769K01IQ9,,Open Ended,Overseas Fund of Funds - Fund of Funds investing overseas,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF,Rs.5000/- and in multiple of Re.1/- thereafter.,16-Aug-2022,
150596,Mirae Asset Investment Managers (India) Pvt. Ltd,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Regular Plan - Growth,INF769K01IR7,,Open Ended,Overseas Fund of Funds - Fund of Funds investing overseas,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund,Rs.5000/- and in multiple of Re.1/- thereafter.,16-Aug-2022,
150597,Mirae Asset Investment Managers (India) Pvt. Ltd,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Direct Plan- Growth,INF769K01IS5,,Open Ended,Overseas Fund of Funds - Fund of Funds investing overseas,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund,Rs.5000/- and in multiple of Re.1/- thereafter.,16-Aug-2022,
150598,Kotak Mahindra Asset Management Company Limited.,Kotak FMP Series 296-Regular Plan-IDCW Payout,INF174KA1JH8,,Close Ended,Income,Kotak FMP Series 296,Rs. 5 000/-,17-Aug-2022,
150599,Kotak Mahindra Asset Management Company Limited.,Kotak FMP Series 296-Direct Plan-IDCW Payout,INF174KA1JJ4,,Close Ended,Income,Kotak FMP Series 296,Rs. 5 000/-,17-Aug-2022,
150600,Kotak Mahindra Asset Management Company Limited.,Kotak FMP Series 296-Regular Plan-Growth,INF174KA1JG0,,Close Ended,Income,Kotak FMP Series 296,Rs. 5 000/-,17-Aug-2022,
150601,Kotak Mahindra Asset Management Company Limited.,Kotak FMP Series 296-Direct Plan-Growth,INF174KA1JI6,,Close Ended,Income,Kotak FMP Series 296,Rs. 5 000/-,17-Aug-2022,
150610,Axis Asset Management Co. Ltd.,Axis Silver ETF,INF846K011K1,,Open Ended,Exchange Traded Funds (ETFs) - Silver ETF,Axis Silver ETF,Rs. 500 and in multiples of Re. 1/- thereof.,02-Sep-2022,
150615,Axis Asset Management Co. Ltd.,Axis Silver Fund of Fund- Direct Plan-Growth Option,INF846K015J4,,Open Ended,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic),Axis Silver Fund of Fund,Rs. 5000 and in multiples of Re 1/- thereafter,02-Sep-2022,
150616,Axis Asset Management Co. Ltd.,Axis Silver Fund of Fund- Direct Plan - IDCW Option,INF846K016J2,INF846K017J0,Open Ended,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic),Axis Silver Fund of Fund,Rs. 5000 and in multiples of Re 1/- thereafter,02-Sep-2022,
150617,Axis Asset Management Co. Ltd.,Axis Silver Fund of Fund -Regular Plan- Growth Option,INF846K018J8,,Open Ended,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic),Axis Silver Fund of Fund,Rs. 5000 and in multiples of Re 1/- thereafter,02-Sep-2022,
150618,Axis Asset Management Co. Ltd.,Axis Silver Fund of Fund - Regular Plan - IDCW Option,INF846K019J6,INF846K010K3,Open Ended,Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic),Axis Silver Fund of Fund,Rs. 5000 and in multiples of Re 1/- thereafter,02-Sep-2022,
150619,HDFC Asset Management Company Limited,HDFC NIFTY 50 VALUE 20 ETF - Growth Option,INF179KC1DK8,,Open Ended,Other Scheme - Other  ETFs,HDFC NIFTY50 VALUE 20 ETF,500,09-Sep-2022,20-Sep-2022
150620,HDFC Asset Management Company Limited,HDFC NIFTY100 QUALITY 30 ETF - Growth Option,INF179KC1DL6,,Open Ended,Other Scheme - Other  ETFs,HDFC NIFTY100 QUALITY 30 ETF,500,09-Sep-2022,20-Sep-2022
150621,HDFC Asset Management Company Limited,HDFC NIFTY GROWTH SECTORS 15 ETF - Growth Option,INF179KC1DJ0,,Open Ended,Other Scheme - Other  ETFs,HDFC NIFTY GROWTH SECTORS 15 ETF,500,09-Sep-2022,20-Sep-2022
150622,Kotak Mahindra Asset Management Company Limited.,Kotak Business Cycle Fund-Regular Plan-IDCW option,INF174KA1JL0,INF174KA1JM8,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Business Cycle Fund,Rs. 5 000/-,07-Sep-2022,
150624,Kotak Mahindra Asset Management Company Limited.,Kotak Business Cycle - Direct Plan - Growth,INF174KA1JN6,,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Business Cycle Fund,Rs. 5 000/-,07-Sep-2022,
150625,Kotak Mahindra Asset Management Company Limited.,Kotak Business Cycle Fund-Direct Plan-IDCW option,INF174KA1JO4,INF174KA1JP1,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Business Cycle Fund,Rs. 5 000/-,07-Sep-2022,
150626,Kotak Mahindra Asset Management Company Limited.,Kotak Business Cycle Fund-Regular Plan--Growth,INF174KA1JK2,,Open Ended,Equity Scheme - Sectoral/ Thematic,Kotak Business Cycle Fund,Rs. 5 000/-,07-Sep-2022,
150627,Nippon Life India Asset Management Limited,Nippon India Fixed Maturity Plan-XLIV-Series 1-Direct Plan-Growth Option,INF204KC1634,,Close Ended,Income,Nippon India Fixed Maturity Plan - XLIV - Series 1,Rs 5000 and in multiples of Re. 1 thereafter.,14-Sep-2022,
150628,Nippon Life India Asset Management Limited,Nippon India Fixed Maturity Plan-XLIV-Series 1-Direct Plan-Payout of IDCW,INF204KC1642,,Close Ended,Income,Nippon India Fixed Maturity Plan - XLIV - Series 1,Rs 5000 and in multiples of Re. 1 thereafter.,14-Sep-2022,
150629,Nippon Life India Asset Management Limited,Nippon India Fixed Maturity Plan-XLIV-Series 1-Regular Plan-Growth Option,INF204KC1618,,Close Ended,Income,Nippon India Fixed Maturity Plan - XLIV - Series 1,Rs 5000 and in multiples of Re. 1 thereafter.,14-Sep-2022,
150630,Nippon Life India Asset Management Limited,Nippon India Fixed Maturity Plan-XLIV-Series 1-Regular Plan-Payout of IDCW,INF204KC1626,,Close Ended,Income,Nippon India Fixed Maturity Plan - XLIV - Series 1,Rs 5000 and in multiples of Re. 1 thereafter.,14-Sep-2022,
150631,Samco Asset Management Private Limited,Samco Overnight Fund - Direct Plan - Growth Option,INF0K1H01040,,Open Ended,Debt Scheme - Overnight Fund,Samco Overnight Fund,Rs. 5000 and in multiples of Re. 1/- thereafter,04-Oct-2022,
150632,Samco Asset Management Private Limited,Samco Overnight Fund - Regular Plan - Growth Option,INF0K1H01032,,Open Ended,Debt Scheme - Overnight Fund,Samco Overnight Fund,Rs. 5000 and in multiples of Re. 1/- thereafter,04-Oct-2022,
153018,Samco Asset Management Private Limited,Samco Overnight Fund - Unclaimed Redemption Beyond 3 years,,,Open Ended,Debt Scheme - Overnight Fund,Samco Overnight Fund,Rs. 5000 and in multiples of Re. 1/- thereafter,04-Oct-2022,
153019,Samco Asset Management Private Limited,Samco Overnight Fund - Unclaimed IDCW Beyond 3 years,,,Open Ended,Debt Scheme - Overnight Fund,Samco Overnight Fund,Rs. 5000 and in multiples of Re. 1/- thereafter,04-Oct-2022,
153020,Samco Asset Management Private Limited,Samco Overnight Fund - Unclaimed IDCW Upto 3 years,,,Open Ended,Debt Scheme - Overnight Fund,Samco Overnight Fund,Rs. 5000 and in multiples of Re. 1/- thereafter,04-Oct-2022,
153021,Samco Asset Management Private Limited,Samco Overnight Fund - Unclaimed Redemption Upto 3 years,,,Open Ended,Debt Scheme - Overnight Fund,Samco Overnight Fund,Rs. 5000 and in multiples of Re. 1/- thereafter,04-Oct-2022,
150633,Bandhan AMC Limited,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - REGULAR PLAN,INF194KB1DY1,,Open Ended,Other Scheme - Index Funds,BANDHAN Nifty100 Low Volatility 30 Index Fund,Rs 1000/- in multiples of Re. 1/- thereafter,15-Sep-2022,
150634,Bandhan AMC Limited,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - DIRECT PLAN,INF194KB1DW5,INF194KB1DX3,Open Ended,Other Scheme - Index Funds,BANDHAN Nifty100 Low Volatility 30 Index Fund,Rs 1000/- in multiples of Re. 1/- thereafter,15-Sep-2022,
150635,Bandhan AMC Limited,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - REGULAR PLAN,INF194KB1DZ8,INF194KB1EA9,Open Ended,Other Scheme - Index Funds,BANDHAN Nifty100 Low Volatility 30 Index Fund,Rs 1000/- in multiples of Re. 1/- thereafter,15-Sep-2022,
150636,Bandhan AMC Limited,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - DIRECT PLAN,INF194KB1DV7,,Open Ended,Other Scheme - Index Funds,BANDHAN Nifty100 Low Volatility 30 Index Fund,Rs 1000/- in multiples of Re. 1/- thereafter,15-Sep-2022,
150637,ICICI Prudential Asset Management Company Limited,ICICI Prudential Nifty50 Equal Weight Index Fund- Growth,INF109KC17I4,,Open Ended,Other Scheme - Index Funds,ICICI Prudential Nifty50 Equal Weight Index Fund-,5000,14-Sep-2022,
150638,ICICI Prudential Asset Management Company Limited,ICICI Prudential Nifty50 Equal Weight Index Fund- IDCW,INF109KC18I2,INF109KC19I0,Open Ended,Other Scheme - Index Funds,ICICI Prudential Nifty50 Equal Weight Index Fund-,5000,14-Sep-2022,
150639,ICICI Prudential Asset Management Company Limited,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - Growth,INF109KC10J7,,Open Ended,Other Scheme - Index Funds,ICICI Prudential Nifty50 Equal Weight Index Fund-,5000,14-Sep-2022,
